"Campaign ID",Channel,"Advertisement Type",CPM,CTR,CPC,CPA,"Conversion Rate","Revenue Uplift",Impressions,"Project Type",Clicks,"Lead Generation",Comments,date_part,time_part,Revenue,ROAS,"Ad Spend"
02926,"Social Media",Banner,6.69,0.0204,1.25,27.75,0.0287,15.06,50786,Retail,1036,265,"Low engagement suggests creative changes needed.",2023-02-12,16:56:26,29898.96,23.09,1295.00
02927,"Search Engine",Video,1.87,0.0259,1.86,13.94,0.0292,9.17,1346,Telecom,34,9,"Great performance in Telecom sector.",2023-02-12,17:17:27,2199.17,34.77,63.24
02928,Affiliate,Video,7.59,0.0305,0.97,7.4,0.0191,-1.5,55941,Telecom,1706,912,"Good lead generation but low conversion rate.",2023-02-12,17:38:29,12624.40,7.63,1654.82
02929,"Social Media",Video,8.75,0.0229,1.02,15.73,0.017,8.26,48848,Telecom,1118,651,"High ROAS indicates effective spend.",2023-02-12,17:59:30,17937.86,15.73,1140.36
02930,Affiliate,Banner,8.69,0.0493,0.37,47.16,0.0116,3.13,74116,Telecom,3653,947,"Needs review due to rising CPC.",2023-02-12,18:20:32,172275.48,127.46,1351.61
02931,Affiliate,Video,3.23,0.0065,0.88,47.86,0.0054,16.45,71260,Telecom,463,276,"Good lead generation but low conversion rate.",2023-02-12,18:41:33,23710.32,58.19,407.44
02932,Affiliate,Banner,11.97,0.0341,1.56,48.85,0.0152,8.76,17976,Retail,612,319,"Great performance in Telecom sector.",2023-02-12,19:02:35,31092.05,32.57,954.72
02933,Affiliate,Video,11.25,0.0327,0.13,18.39,0.0104,7.23,72924,Telecom,2384,1319,"Good lead generation but low conversion rate.",2023-02-12,19:23:36,44280.18,142.88,309.92
02934,"Social Media",Video,4.22,0.047,0.59,32.24,0.0183,11.69,38706,Telecom,1819,808,"Moderate CTR with significant revenue uplift.",2023-02-12,19:44:38,62749.68,58.47,1073.21
02935,"Search Engine",Banner,8.72,0.0456,0.76,40.56,0.0096,17.34,2409,Retail,109,52,"Good lead generation but low conversion rate.",2023-02-12,20:05:39,8090.50,97.66,82.84
02936,"Social Media",Video,12.06,0.0463,2,13.94,0.0053,14.5,4949,Retail,229,131,"Good lead generation but low conversion rate.",2023-02-12,20:26:40,3958.40,8.64,458.00
02937,"Social Media",Text,1.11,0.0495,1.98,20.38,0.0065,-0.23,51263,Telecom,2537,795,"Great performance in Telecom sector.",2023-02-12,20:47:42,51704.06,10.29,5023.26
02938,"Social Media",Banner,4.85,0.0197,1.08,31.15,0.006,6.69,2982,Retail,58,33,"Moderate CTR with significant revenue uplift.",2023-02-12,21:08:43,2637.78,42.11,62.64
02939,"Search Engine",Video,7.61,0.027,1.39,5.76,0.0292,4.12,67251,Telecom,1815,1053,"Low engagement suggests creative changes needed.",2023-02-12,21:29:45,10558.94,4.19,2522.85
02940,Affiliate,Text,12.83,0.0134,0.85,30.79,0.0064,18.91,13906,Telecom,186,94,"High impressions but low conversion.",2023-02-12,21:50:46,6356.90,40.21,158.10
02941,Affiliate,Text,12.19,0.0417,0.13,7.53,0.0268,5.09,56425,Retail,2352,1146,"Moderate CTR with significant revenue uplift.",2023-02-12,22:11:48,17887.67,58.50,305.76
02942,Affiliate,Banner,3.11,0.0308,0.79,20.42,0.0128,7.53,49777,Telecom,1533,652,"High impressions but low conversion.",2023-02-12,22:32:49,32869.05,27.14,1211.07
02943,"Search Engine",Video,7.48,0.036,0.28,41.2,0.0106,9.52,16391,Retail,590,132,"Great performance in Telecom sector.",2023-02-12,22:53:51,26252.64,158.91,165.20
02944,Affiliate,Banner,5.26,0.0078,0.33,25.99,0.0087,1.41,37563,Retail,292,100,"Moderate CTR with significant revenue uplift.",2023-02-12,23:14:52,7664.97,79.55,96.36
02945,"Search Engine",Text,6.62,0.0076,0.47,49.33,0.0159,7.52,56672,Retail,430,152,"Strong click-through but weak CPA.",2023-02-12,23:35:54,21636.14,107.06,202.10
02946,Affiliate,Text,8.57,0.0084,1.87,39.1,0.0183,-1.89,47376,Retail,397,111,"High ROAS indicates effective spend.",2023-02-12,23:56:55,15522.70,20.91,742.39
02947,Affiliate,Banner,7.99,0.0371,1.42,32.52,0.0099,4.9,44297,Telecom,1643,622,"Needs review due to rising CPC.",2023-02-13,00:17:57,53964.66,23.13,2333.06
02948,"Social Media",Banner,2.98,0.0216,1.51,16.11,0.023,19.86,53254,Retail,1150,587,"Strong click-through but weak CPA.",2023-02-13,00:38:58,20934.95,12.06,1736.50
02949,"Search Engine",Video,2.7,0.0386,0.47,8.9,0.0155,9.19,8355,Telecom,322,131,"Needs review due to rising CPC.",2023-02-13,00:59:59,4040.78,26.70,151.34
02950,"Social Media",Text,2.82,0.0283,1.58,47.03,0.03,10.89,50629,Telecom,1432,742,"Strong click-through but weak CPA.",2023-02-13,01:21:01,72734.72,32.15,2262.56
02951,"Social Media",Banner,12.78,0.0136,1.03,6.34,0.0265,9.69,32780,Retail,445,90,"Great performance in Telecom sector.",2023-02-13,01:42:02,2877.73,6.28,458.35
02952,"Social Media",Text,1.28,0.0102,1.74,35.63,0.0088,-3.91,81351,Retail,829,364,"Needs review due to rising CPC.",2023-02-13,02:03:04,28355.78,19.66,1442.46
02953,"Search Engine",Banner,3.83,0.0467,0.79,22.42,0.0104,15.34,40914,Retail,1910,502,"Retail campaigns underperforming slightly.",2023-02-13,02:24:05,47104.42,31.22,1508.90
02954,"Search Engine",Video,14.38,0.0346,0.47,48.1,0.0206,1.18,84378,Telecom,2919,762,"Good lead generation but low conversion rate.",2023-02-13,02:45:07,140403.90,102.34,1371.93
02955,Affiliate,Text,1.92,0.0322,1.95,23.27,0.0228,-1.68,37394,Telecom,1204,570,"High ROAS indicates effective spend.",2023-02-13,03:06:08,27456.74,11.69,2347.80
02956,"Social Media",Video,1.51,0.0326,1.59,29.08,0.023,19.74,52840,Retail,1722,868,"Retail campaigns underperforming slightly.",2023-02-13,03:27:10,62594.70,22.86,2737.98
02957,Affiliate,Video,6.42,0.0212,1.97,37.28,0.0263,13.41,48335,Retail,1024,483,"Strong click-through but weak CPA.",2023-02-13,03:48:11,39701.71,19.68,2017.28
02958,"Social Media",Text,3.12,0.0096,1.79,29.14,0.0132,17.71,90948,Retail,873,435,"Strong click-through but weak CPA.",2023-02-13,04:09:13,26965.57,17.26,1562.67
02959,"Search Engine",Banner,8.92,0.0445,1.42,37.81,0.0104,4.06,81796,Retail,3639,2044,"Retail campaigns underperforming slightly.",2023-02-13,04:30:14,138966.50,26.89,5167.38
02960,"Search Engine",Video,5.74,0.0465,0.83,5.3,0.0128,6.32,43640,Telecom,2029,847,"Retail campaigns underperforming slightly.",2023-02-13,04:51:16,11076.31,6.58,1684.07
02961,"Search Engine",Video,3.93,0.026,1.27,39.12,0.0084,5.33,40657,Retail,1057,520,"High impressions but low conversion.",2023-02-13,05:12:17,42590.34,31.73,1342.39
02962,"Social Media",Text,14.98,0.0241,1.23,37.5,0.0172,8.4,86699,Retail,2089,767,"Excellent conversion and ROI.",2023-02-13,05:33:19,79120.88,30.79,2569.47
02963,"Search Engine",Text,5.78,0.0149,0.32,34.17,0.0156,17.93,10062,Retail,149,37,"High ROAS indicates effective spend.",2023-02-13,05:54:20,6669.64,139.88,47.68
02964,"Social Media",Text,9.97,0.0054,1.12,9.75,0.0196,3.47,92873,Telecom,501,184,"Good lead generation but low conversion rate.",2023-02-13,06:15:21,4884.75,8.71,561.12
02965,Affiliate,Video,13.24,0.0366,1.46,14.99,0.0227,19.11,6531,Telecom,239,89,"Excellent conversion and ROI.",2023-02-13,06:36:23,4370.78,12.53,348.94
02966,"Social Media",Banner,13.91,0.0275,0.21,40.62,0.0277,-1.64,12863,Telecom,353,119,"Retail campaigns underperforming slightly.",2023-02-13,06:57:24,14195.47,191.49,74.13
02967,Affiliate,Banner,6.74,0.0478,1.59,36.44,0.0131,13.28,57140,Retail,2731,860,"Retail campaigns underperforming slightly.",2023-02-13,07:18:26,102503.17,23.61,4342.29
02968,"Social Media",Text,14.67,0.007,0.39,6.37,0.0113,17.99,45533,Retail,318,71,"High impressions but low conversion.",2023-02-13,07:39:27,2086.43,16.82,124.02
02969,Affiliate,Video,11.14,0.0202,1.22,13.11,0.0243,10.67,93723,Telecom,1893,659,"High ROAS indicates effective spend.",2023-02-13,08:00:29,25065.40,10.85,2309.46
02970,"Search Engine",Video,9.17,0.0493,0.12,10,0.0125,1.07,50072,Telecom,2468,1030,"High ROAS indicates effective spend.",2023-02-13,08:21:30,24680.00,83.33,296.16
02971,Affiliate,Video,10.71,0.0329,1.13,19.13,0.0194,3.37,65131,Retail,2142,902,"Low engagement suggests creative changes needed.",2023-02-13,08:42:32,40976.46,16.93,2420.46
02972,"Search Engine",Text,6.04,0.0208,0.2,6.98,0.026,5.12,59388,Retail,1235,323,"Moderate CTR with significant revenue uplift.",2023-02-13,09:03:33,8706.50,35.25,247.00
02973,"Search Engine",Video,6.94,0.0139,0.13,26.56,0.0172,10.53,37246,Retail,517,109,"Excellent conversion and ROI.",2023-02-13,09:24:35,14280.78,212.48,67.21
02974,Affiliate,Video,9.21,0.0079,1.2,15.03,0.0227,18.25,33198,Retail,262,110,"Moderate CTR with significant revenue uplift.",2023-02-13,09:45:36,4174.13,13.28,314.40
02975,"Social Media",Banner,5.58,0.0465,0.51,9.65,0.0233,-0.98,5912,Retail,274,104,"Needs review due to rising CPC.",2023-02-13,10:06:38,2564.78,18.35,139.74
02976,"Social Media",Text,11.76,0.0231,1.18,27.89,0.0255,14.74,98114,Retail,2266,888,"Strong click-through but weak CPA.",2023-02-13,10:27:39,63830.73,23.87,2673.88
02977,"Social Media",Text,4.52,0.0475,1.37,12.2,0.0132,7.39,90002,Retail,4275,2192,"Great performance in Telecom sector.",2023-02-13,10:48:41,53198.10,9.08,5856.75
02978,"Social Media",Text,12.16,0.0208,1.05,35.14,0.0109,-2.29,31216,Retail,649,139,"Great performance in Telecom sector.",2023-02-13,11:09:42,22577.80,33.13,681.45
02979,"Social Media",Video,3.13,0.0474,0.3,18.94,0.0176,12.72,77981,Retail,3696,1257,"High ROAS indicates effective spend.",2023-02-13,11:30:43,73502.35,66.29,1108.80
02980,"Search Engine",Video,4.04,0.0414,1.53,27.68,0.0277,-1.34,52447,Telecom,2171,614,"Good lead generation but low conversion rate.",2023-02-13,11:51:45,59492.35,17.91,3321.63
02981,"Social Media",Banner,11.54,0.0197,0.83,35.44,0.005,-0.23,31568,Retail,621,125,"Moderate CTR with significant revenue uplift.",2023-02-13,12:12:46,22008.24,42.70,515.43
02982,"Search Engine",Text,4.68,0.0241,1.48,36.25,0.0055,-3.46,3059,Retail,73,33,"Low engagement suggests creative changes needed.",2023-02-13,12:33:48,2011.15,18.61,108.04
02983,"Search Engine",Video,12.14,0.0474,1.29,7.53,0.0227,7.07,19378,Telecom,918,423,"Good lead generation but low conversion rate.",2023-02-13,12:54:49,7119.92,6.01,1184.22
02984,"Search Engine",Banner,11.97,0.0385,0.71,30.03,0.0148,6.42,76548,Telecom,2947,1738,"Needs review due to rising CPC.",2023-02-13,13:15:51,89383.39,42.72,2092.37
02985,Affiliate,Video,4.6,0.0412,1.9,29.89,0.0231,17.13,95478,Retail,3933,2219,"Great performance in Telecom sector.",2023-02-13,13:36:52,122259.66,16.36,7472.70
02986,Affiliate,Video,2.02,0.0332,1.27,45.89,0.0259,9.92,5778,Telecom,191,93,"Excellent conversion and ROI.",2023-02-13,13:57:54,16215.23,66.85,242.57
02987,"Search Engine",Text,3.33,0.0077,0.47,23.77,0.0128,0.24,21607,Telecom,166,50,"Retail campaigns underperforming slightly.",2023-02-13,14:18:55,3945.82,50.57,78.02
02988,Affiliate,Text,11.54,0.0437,0.54,26.42,0.0217,14.08,57739,Telecom,2523,1430,"Excellent conversion and ROI.",2023-02-13,14:39:57,67990.81,49.90,1362.42
02989,"Social Media",Video,12.86,0.04,0.58,21.98,0.0189,2.59,29540,Retail,1181,643,"Retail campaigns underperforming slightly.",2023-02-13,15:00:58,26217.96,38.28,684.98
02990,"Social Media",Video,6.36,0.0307,1.67,9.63,0.0231,3.93,65334,Retail,2005,494,"Excellent conversion and ROI.",2023-02-13,15:22:00,19501.23,5.82,3348.35
02991,"Search Engine",Video,3.3,0.0363,1.4,46.48,0.0059,18.62,24415,Telecom,886,491,"Moderate CTR with significant revenue uplift.",2023-02-13,15:43:01,50652.97,40.84,1240.40
02992,"Social Media",Video,2.06,0.0154,0.29,21.74,0.023,6.11,65448,Retail,1007,404,"Great performance in Telecom sector.",2023-02-13,16:04:03,22986.79,78.71,292.03
02993,"Search Engine",Video,4.02,0.0467,1,39.58,0.0171,-0.12,4051,Telecom,189,67,"Great performance in Telecom sector.",2023-02-13,16:25:04,7405.81,39.18,189.00
02994,"Search Engine",Text,14.72,0.0146,1.4,38.01,0.0251,-1.48,86035,Telecom,1256,622,"Good lead generation but low conversion rate.",2023-02-13,16:46:05,47740.56,27.15,1758.40
02995,"Social Media",Text,3.38,0.0353,1.08,40.7,0.0056,4.32,3880,Telecom,136,64,"Excellent conversion and ROI.",2023-02-13,17:07:07,7361.82,50.12,146.88
02996,Affiliate,Video,2.21,0.0264,0.44,20.95,0.0267,7.55,54970,Retail,1451,351,"Strong click-through but weak CPA.",2023-02-13,17:28:08,32222.36,50.47,638.44
02997,"Social Media",Video,12,0.0298,0.37,37.97,0.0121,17.89,37523,Telecom,1118,500,"Low engagement suggests creative changes needed.",2023-02-13,17:49:10,44148.48,106.73,413.66
02998,"Social Media",Text,9.62,0.0143,1.96,26.83,0.0122,0.13,13743,Retail,196,40,"Excellent conversion and ROI.",2023-02-13,18:10:11,5258.68,13.69,384.16
02999,"Search Engine",Video,8.49,0.0131,0.54,24.27,0.0129,7.13,61426,Telecom,804,402,"Excellent conversion and ROI.",2023-02-13,18:31:13,19708.21,45.39,434.16
03000,"Search Engine",Text,7.27,0.0198,0.18,24.08,0.0276,18.16,39320,Telecom,778,263,"Moderate CTR with significant revenue uplift.",2023-02-13,18:52:14,19858.29,141.80,140.04
03001,"Search Engine",Text,10.83,0.0063,0.91,18.04,0.0275,12.2,63386,Telecom,399,181,"Strong click-through but weak CPA.",2023-02-13,19:13:16,7341.92,20.22,363.09
03002,"Search Engine",Text,10.78,0.0105,1.71,14.65,0.0081,-1.73,11618,Retail,121,67,"Great performance in Telecom sector.",2023-02-13,19:34:17,1754.92,8.48,206.91
03003,Affiliate,Text,6.94,0.0214,1.37,9.86,0.0217,7.23,62748,Retail,1342,362,"Moderate CTR with significant revenue uplift.",2023-02-13,19:55:19,13496.76,7.34,1838.54
03004,Affiliate,Banner,4.28,0.0324,0.53,48.22,0.0114,-0.25,83060,Retail,2691,1333,"High ROAS indicates effective spend.",2023-02-13,20:16:20,129760.02,90.98,1426.23
03005,Affiliate,Video,12.78,0.0208,0.88,15.5,0.0118,10.51,89150,Retail,1854,516,"Low engagement suggests creative changes needed.",2023-02-13,20:37:22,29024.37,17.79,1631.52
03006,"Search Engine",Video,3.3,0.0083,1.23,32.55,0.0208,10.87,18993,Retail,157,91,"Moderate CTR with significant revenue uplift.",2023-02-13,20:58:23,5979.11,30.96,193.11
03007,"Search Engine",Video,8.48,0.041,1.27,44.07,0.0054,8.55,22272,Retail,913,235,"Strong click-through but weak CPA.",2023-02-13,21:19:24,42247.71,36.44,1159.51
03008,"Search Engine",Text,10.7,0.0121,1.37,36.89,0.0188,-0.77,91636,Retail,1108,441,"Great performance in Telecom sector.",2023-02-13,21:40:26,40874.12,26.93,1517.96
03009,Affiliate,Text,9.94,0.0075,1.42,22.64,0.0264,12.04,2880,Telecom,21,10,"Strong click-through but weak CPA.",2023-02-13,22:01:27,675.12,22.64,29.82
03010,"Search Engine",Text,9.66,0.0208,0.23,41.31,0.0102,12.58,55796,Retail,1160,363,"Needs review due to rising CPC.",2023-02-13,22:22:29,48877.99,183.20,266.80
03011,"Social Media",Video,10.28,0.0259,0.33,8.79,0.0154,3.46,82504,Telecom,2136,775,"Retail campaigns underperforming slightly.",2023-02-13,22:43:30,18775.44,26.64,704.88
03012,"Social Media",Text,13.26,0.0452,0.46,45.68,0.0102,8.91,72610,Retail,3281,1582,"Retail campaigns underperforming slightly.",2023-02-13,23:04:32,151374.84,100.30,1509.26
03013,"Search Engine",Banner,6.12,0.0162,0.6,48.34,0.0285,-3.51,71785,Retail,1162,363,"Excellent conversion and ROI.",2023-02-13,23:25:33,55609.37,79.76,697.20
03014,"Social Media",Video,9.78,0.0314,0.78,42.75,0.0169,13.65,7517,Retail,236,54,"Strong click-through but weak CPA.",2023-02-13,23:46:35,12005.91,65.22,184.08
03015,"Social Media",Banner,10.76,0.0174,1.5,10.48,0.0293,3.69,23247,Telecom,404,190,"Excellent conversion and ROI.",2023-02-14,00:07:36,4276.26,7.06,606.00
03016,Affiliate,Banner,9.26,0.0104,1.39,29.24,0.0273,6.9,62193,Telecom,646,162,"Retail campaigns underperforming slightly.",2023-02-14,00:28:38,19077.93,21.25,897.94
03017,"Search Engine",Video,13.64,0.0337,1.94,22.53,0.01,3.52,43680,Retail,1472,836,"Retail campaigns underperforming slightly.",2023-02-14,00:49:39,33495.80,11.73,2855.68
03018,"Search Engine",Banner,10.17,0.0387,1.13,33.73,0.0057,18.49,21020,Retail,813,365,"Strong click-through but weak CPA.",2023-02-14,01:10:41,29890.51,32.54,918.69
03019,Affiliate,Banner,6.94,0.0295,0.72,24.01,0.006,6.35,49422,Telecom,1457,721,"Good lead generation but low conversion rate.",2023-02-14,01:31:42,35682.22,34.01,1049.04
03020,"Social Media",Text,12.84,0.0201,1.35,38.66,0.0053,7.89,64969,Telecom,1305,351,"Needs review due to rising CPC.",2023-02-14,01:52:44,50955.81,28.92,1761.75
03021,"Social Media",Banner,7.85,0.0495,1.11,19.32,0.0179,16.27,23195,Retail,1148,339,"Strong click-through but weak CPA.",2023-02-14,02:13:45,24175.50,18.97,1274.28
03022,"Search Engine",Text,8.42,0.0065,0.76,45.64,0.0296,12.5,53224,Telecom,345,151,"Needs review due to rising CPC.",2023-02-14,02:34:46,16218.17,61.85,262.20
03023,"Social Media",Banner,9.15,0.0299,0.36,35.66,0.0276,9.98,7609,Telecom,227,109,"Strong click-through but weak CPA.",2023-02-14,02:55:48,9228.09,112.92,81.72
03024,Affiliate,Video,5.52,0.0351,0.36,10.51,0.0111,10.45,26173,Retail,918,390,"Good lead generation but low conversion rate.",2023-02-14,03:16:49,10323.55,31.24,330.48
03025,Affiliate,Video,11.12,0.0241,0.72,40.48,0.016,1.54,17742,Telecom,427,135,"Low engagement suggests creative changes needed.",2023-02-14,03:37:51,17457.81,56.78,307.44
03026,"Search Engine",Video,2.37,0.011,0.88,23.04,0.0163,15.29,57084,Telecom,627,332,"Strong click-through but weak CPA.",2023-02-14,03:58:52,16035.15,29.06,551.76
03027,Affiliate,Video,13.16,0.013,1.84,16.56,0.0116,-3.54,38946,Retail,506,198,"Strong click-through but weak CPA.",2023-02-14,04:19:54,8295.57,8.91,931.04
03028,Affiliate,Text,11.56,0.0476,0.9,15.58,0.009,17.55,22652,Retail,1078,515,"Great performance in Telecom sector.",2023-02-14,04:40:55,17970.91,18.52,970.20
03029,"Search Engine",Banner,5.95,0.0457,0.92,6.39,0.013,-1.77,34943,Telecom,1596,463,"Good lead generation but low conversion rate.",2023-02-14,05:01:57,10096.46,6.88,1468.32
03030,Affiliate,Banner,4.17,0.0129,1.15,18.88,0.0063,-2.29,2662,Telecom,34,19,"Excellent conversion and ROI.",2023-02-14,05:22:58,507.12,12.97,39.10
03031,Affiliate,Video,6.43,0.0076,0.95,24.69,0.024,17.48,90887,Retail,690,352,"High impressions but low conversion.",2023-02-14,05:44:00,17547.18,26.77,655.50
03032,Affiliate,Text,12.27,0.0128,0.86,34.04,0.011,12.02,66024,Retail,845,349,"Great performance in Telecom sector.",2023-02-14,06:05:01,29051.44,39.98,726.70
03033,"Social Media",Text,1.44,0.0445,1.67,29.49,0.0104,3.22,21827,Retail,971,555,"High impressions but low conversion.",2023-02-14,06:26:03,31498.27,19.42,1621.57
03034,"Search Engine",Video,7.55,0.0095,1.27,30.5,0.021,5.46,86336,Retail,820,457,"Good lead generation but low conversion rate.",2023-02-14,06:47:04,25260.10,24.26,1041.40
03035,"Search Engine",Banner,4.56,0.0123,1.28,9.61,0.0102,5.65,79542,Retail,978,282,"Strong click-through but weak CPA.",2023-02-14,07:08:06,9586.55,7.66,1251.84
03036,"Search Engine",Video,13.25,0.0368,0.81,11.56,0.0098,-4.85,23831,Telecom,876,307,"High ROAS indicates effective spend.",2023-02-14,07:29:07,9924.03,13.99,709.56
03037,"Social Media",Banner,6.79,0.0418,0.87,33.09,0.0079,0.44,20743,Retail,867,333,"Retail campaigns underperforming slightly.",2023-02-14,07:50:08,28689.03,38.03,754.29
03038,"Social Media",Video,10.77,0.0295,1.19,34.55,0.0147,-1.85,92815,Telecom,2738,591,"Needs review due to rising CPC.",2023-02-14,08:11:10,94597.90,29.03,3258.22
03039,"Search Engine",Banner,6.01,0.0138,0.16,38.39,0.0181,-0.68,90260,Telecom,1245,628,"Needs review due to rising CPC.",2023-02-14,08:32:11,47795.55,239.94,199.20
03040,"Social Media",Text,5.62,0.0413,1.16,48.18,0.0154,4.31,14508,Retail,599,224,"Good lead generation but low conversion rate.",2023-02-14,08:53:13,30302.81,43.61,694.84
03041,"Search Engine",Video,5.56,0.0218,0.1,7.03,0.025,4.64,22710,Retail,495,158,"Retail campaigns underperforming slightly.",2023-02-14,09:14:14,3619.04,73.11,49.50
03042,"Social Media",Banner,10.49,0.0353,1.95,24.65,0.0123,10,71414,Retail,2520,1505,"Good lead generation but low conversion rate.",2023-02-14,09:35:16,62739.18,12.77,4914.00
03043,Affiliate,Banner,14.5,0.0161,1.56,37.85,0.0175,19.93,48537,Telecom,781,185,"Retail campaigns underperforming slightly.",2023-02-14,09:56:17,30447.68,24.99,1218.36
03044,Affiliate,Banner,3.91,0.0299,0.94,45.24,0.0261,15.76,44007,Telecom,1315,367,"Good lead generation but low conversion rate.",2023-02-14,10:17:19,64844.75,52.46,1236.10
03045,"Search Engine",Banner,10.01,0.0201,0.89,34.25,0.012,2.53,65100,Telecom,1308,613,"Good lead generation but low conversion rate.",2023-02-14,10:38:20,44799.00,38.48,1164.12
03046,"Social Media",Text,4.72,0.0155,1.6,39.82,0.0091,6.73,20335,Retail,315,71,"Strong click-through but weak CPA.",2023-02-14,10:59:22,13421.33,26.63,504.00
03047,"Social Media",Banner,8.69,0.0378,1.56,24.25,0.0077,8.35,52250,Retail,1975,668,"Moderate CTR with significant revenue uplift.",2023-02-14,11:20:23,48851.63,15.86,3081.00
